hold_days,exit_price,exit_reason,pnl_pct,max_profit,max_drawdown,stock_code,signal_date,signal_type,entry_price,wave_gain,consolidation_drawdown,industry,sector_momentum,sector_strong,market_regime,index_code,_hold_bin
3,381.58,final,0.035439053511342675,0.09079561489200054,0.0,sh.601869,2026-04-16,bullish_engulfing,368.52,0.2667465737253174,0.13132986869523738,银行/金融,0.0007623308611444349,False,bull,sh.000300,1-3天
1,381.58,final,-0.008883116883116925,0.004311688311688377,0.0,sh.601869,2026-04-20,bullish_engulfing,385.0,0.2667465737253174,0.13132986869523738,银行/金融,0.0007623308611444349,False,bull,sh.000300,1-3天
20,19.65,time_exit,0.7267135325131808,0.7267135325131808,-0.057117750439367336,sh.601872,2026-01-26,bullish_engulfing,11.38,0.2416219465354792,0.061457418788410975,银行/金融,0.0007623308611444349,False,bear,sh.000300,11天+
15,17.71,trailing_stop,0.5373263888888891,0.7057291666666666,-0.02517361111111104,sh.601872,2026-02-03,anomaly_no_decline,11.52,0.2416219465354792,0.061457418788410975,银行/金融,0.0007623308611444349,False,bear,sh.000300,11天+
14,17.71,trailing_stop,0.4758333333333334,0.6374999999999998,-0.06416666666666664,sh.601872,2026-02-04,anomaly_no_decline,12.0,0.2416219465354792,0.061457418788410975,银行/金融,0.0007623308611444349,False,bear,sh.000300,11天+
10,87.86,trailing_stop,0.06407650264076836,0.1583004406164704,-0.07350498005897131,sh.601888,2025-12-10,bullish_engulfing,82.56925116,0.1903517473315799,0.1483486137192091,银行/金融,0.0007623308611444349,False,bull,sh.000300,6-10天
3,11.1426,stop_loss,-0.055711864406779735,0.022881355932203352,-0.07457627118644074,sh.601890,2026-03-16,bullish_engulfing,11.8,0.20759158509966968,0.16581071166544398,银行/金融,0.0007623308611444349,False,bear,sh.000300,1-3天
1,11.1426,stop_loss,0.09027397260273964,0.0176125244618395,0.0,sh.601890,2026-03-24,anomaly_no_decline,10.22,0.20759158509966968,0.16581071166544398,银行/金融,0.0007623308611444349,False,bear,sh.000300,1-3天
20,17.14,time_exit,-0.11466942148760326,0.021177685950413232,-0.13274793388429754,sh.601898,2026-03-12,anomaly_no_decline,19.36,0.18883722280535187,0.0788571428571428,银行/金融,0.0007623308611444349,False,range,sh.000300,11天+
20,16.38,time_exit,-0.11650485436893206,0.04638619201725995,-0.1208198489751887,sh.601898,2026-03-19,anomaly_no_decline,18.54,0.18883722280535187,0.0788571428571428,银行/金融,0.0007623308611444349,False,bear,sh.000300,11天+
20,14.52,time_exit,-0.029411764705882436,0.07887700534759357,-0.03877005347593583,sh.601900,2026-01-19,anomaly_no_decline,14.96,0.23035536200138762,0.11917725347852393,银行/金融,0.0007623308611444349,False,range,sh.000300,11天+
6,4.51,final,-0.013129102844639058,0.024070021881837947,0.0,sh.601908,2026-04-13,bullish_engulfing,4.57,0.20381495765552549,0.1888667992047714,银行/金融,0.0007623308611444349,False,bull,sh.000300,6-10天
3,5.03,trailing_stop,-0.025193798449612382,0.13372093023255804,-0.031007751937984523,sh.601933,2026-01-09,anomaly_no_decline,5.16,0.36356279869676467,0.17297297297297298,银行/金融,0.0007623308611444349,False,bull,sh.000300,1-3天
20,10.98530136,time_exit,0.06794258373205744,0.10526315789473698,-0.0086124401913874,sh.601963,2025-10-27,bullish_engulfing,10.2864157,0.15295793717729245,0.0270531400966183,银行/金融,0.0007623308611444349,False,bull,sh.000300,11天+
20,10.9754579,time_exit,0.044985941893158334,0.08247422680412367,-0.029053420805998126,sh.601963,2025-10-28,bullish_engulfing,10.50297182,0.15295793717729245,0.0270531400966183,银行/金融,0.0007623308611444349,False,bull,sh.000300,11天+
9,9.604000000000001,stop_loss,-0.10909090909090895,0.0324675324675326,-0.1586270871985157,sh.603002,2026-03-10,bullish_engulfing,10.78,0.31479477332336314,0.19606234618539778,多元金融,0.009553532513693163,True,bear,sh.000300,6-10天
3,9.604000000000001,stop_loss,-0.10577281191806324,0.005586592178770996,-0.15549348230912477,sh.603002,2026-03-18,anomaly_no_decline,10.74,0.31479477332336314,0.19606234618539778,多元金融,0.009553532513693163,True,bear,sh.000300,1-3天
20,28.81,trailing_stop,0.29134917077543704,0.4791573285522188,-0.026893769610040245,sh.603011,2025-12-17,anomaly_no_decline,22.31,0.15282410760353016,0.13738920225624496,多元金融,0.009553532513693163,True,range,sh.000300,11天+
5,23.8924,stop_loss,-0.11015270018621984,0.03128491620111731,-0.12104283054003724,sh.603011,2026-03-10,anomaly_no_decline,26.85,0.16256580454765102,0.10036900369003698,多元金融,0.009553532513693163,True,bear,sh.000300,4-5天
2,23.8924,stop_loss,-0.11279613813590796,0.0,-0.1236539175640549,sh.603011,2026-03-13,anomaly_no_decline,26.93,0.16256580454765102,0.10036900369003698,多元金融,0.009553532513693163,True,bear,sh.000300,1-3天
1,23.8924,stop_loss,-0.0019883040935673663,0.0,-0.044695071010860496,sh.603011,2026-03-18,anomaly_no_decline,23.94,0.16256580454765102,0.10036900369003698,多元金融,0.009553532513693163,True,bear,sh.000300,1-3天
20,8.11,time_exit,0.0713342140026419,0.15719947159841471,-0.034346103038309206,sh.603012,2026-01-16,bullish_engulfing,7.57,0.17881579551326765,0.04323570432357038,多元金融,0.009553532513693163,True,range,sh.000300,11天+
20,8.04,trailing_stop,0.041450777202072464,0.13471502590673576,-0.05310880829015546,sh.603012,2026-01-19,anomaly_no_decline,7.72,0.17881579551326765,0.04323570432357038,多元金融,0.009553532513693163,True,range,sh.000300,11天+
18,8.04,trailing_stop,0.02944942381562094,0.12163892445582589,-0.06402048655569782,sh.603012,2026-01-21,anomaly_no_decline,7.81,0.17881579551326765,0.04323570432357038,多元金融,0.009553532513693163,True,range,sh.000300,11天+
20,7.8,time_exit,-0.023779724655819824,0.0963704630788485,-0.035043804755944964,sh.603012,2026-01-26,bullish_engulfing,7.99,0.17881579551326765,0.04323570432357038,多元金融,0.009553532513693163,True,bear,sh.000300,11天+
4,11.3,trailing_stop,0.09284332688588016,0.21470019342359775,-0.006769825918762117,sh.603017,2025-12-24,bullish_engulfing,10.34,0.1529735989585399,0.1415929203539824,多元金融,0.009553532513693163,True,bull,sh.000300,4-5天
9,13.17,trailing_stop,0.1333907056798624,0.3743545611015492,-0.06798623063683298,sh.603017,2025-12-29,bullish_engulfing,11.62,0.1529735989585399,0.1415929203539824,多元金融,0.009553532513693163,True,bull,sh.000300,6-10天
7,5.54,trailing_stop,0.031657355679702036,0.12662942271880814,-0.029795158286778426,sh.603021,2025-11-10,anomaly_no_decline,5.37,0.24946147104401173,0.10178571428571419,多元金融,0.009553532513693163,True,range,sh.000300,6-10天
4,5.54,trailing_stop,0.009107468123861534,0.10200364298724947,-0.021857923497267777,sh.603021,2025-11-13,bullish_engulfing,5.49,0.24946147104401173,0.10178571428571419,多元金融,0.009553532513693163,True,bull,sh.000300,4-5天
9,6.64,trailing_stop,0.09031198686371097,0.24137931034482754,-0.024630541871921097,sh.603021,2026-02-11,anomaly_no_decline,6.09,0.1506134942025279,0.034999999999999996,多元金融,0.009553532513693163,True,bull,sh.000300,6-10天
7,6.64,trailing_stop,0.03426791277258563,0.1775700934579439,-0.007788161993769443,sh.603021,2026-02-13,anomaly_no_decline,6.42,0.1506134942025279,0.034999999999999996,多元金融,0.009553532513693163,True,range,sh.000300,6-10天
20,7.09,time_exit,-0.00421348314606745,0.09550561797752805,-0.08848314606741571,sh.603021,2026-02-27,bullish_engulfing,7.12,0.1506134942025279,0.034999999999999996,多元金融,0.009553532513693163,True,bull,sh.000300,11天+
20,8.57,time_exit,0.18370165745856354,0.18370165745856354,-0.10359116022099447,sh.603021,2026-03-17,bullish_engulfing,7.24,0.15913496502853852,0.05571428571428567,多元金融,0.009553532513693163,True,bear,sh.000300,11天+
17,7.82,trailing_stop,0.112375533428165,0.2546230440967283,-0.014224751066856405,sh.603021,2026-03-24,anomaly_no_decline,7.03,0.16044450640215313,0.16473616473616468,多元金融,0.009553532513693163,True,bear,sh.000300,11天+
11,7.82,trailing_stop,0.09217877094972068,0.23184357541899442,-0.02932960893854748,sh.603021,2026-04-01,big_bullish_reversal,7.16,0.16044450640215313,0.16473616473616468,多元金融,0.009553532513693163,True,bear,sh.000300,11天+
5,5.78,trailing_stop,0.11798839458413933,0.23404255319148937,-0.08897485493230174,sh.603023,2025-12-16,anomaly_no_decline,5.17,0.20547438672438667,0.17798165137614674,多元金融,0.009553532513693163,True,range,sh.000300,4-5天
3,5.78,trailing_stop,0.09677419354838723,0.21062618595825436,-0.015180265654648802,sh.603023,2025-12-18,anomaly_no_decline,5.27,0.20547438672438667,0.17798165137614674,多元金融,0.009553532513693163,True,range,sh.000300,1-3天
3,5.52,trailing_stop,-0.04827586206896556,0.10000000000000002,-0.07241379310344827,sh.603023,2025-12-19,anomaly_no_decline,5.8,0.20547438672438667,0.17798165137614674,多元金融,0.009553532513693163,True,range,sh.000300,1-3天
20,6.11,time_exit,0.02173913043478259,0.06521739130434777,-0.16889632107023422,sh.603023,2025-12-22,anomaly_no_decline,5.98,0.20547438672438667,0.17798165137614674,多元金融,0.009553532513693163,True,range,sh.000300,11天+
6,5.44,trailing_stop,0.06250000000000006,0.16796875000000006,0.0039062499999999167,sh.603023,2026-01-05,anomaly_no_decline,5.12,0.23181251098789346,0.16889632107023422,多元金融,0.009553532513693163,True,bull,sh.000300,6-10天
5,5.78,trailing_stop,0.017605633802816996,0.1214788732394367,-0.06514084507042256,sh.603023,2026-01-12,bullish_engulfing,5.68,0.23181251098789346,0.16889632107023422,多元金融,0.009553532513693163,True,bull,sh.000300,4-5天
7,86.65,trailing_stop,0.14905184988728298,0.2725102771515714,-0.019891261105954117,sh.603026,2026-03-20,bullish_engulfing,75.41,0.1850171339000095,0.09333333333333334,多元金融,0.009553532513693163,True,bear,sh.000300,6-10天
5,86.65,trailing_stop,0.10522959183673469,0.22397959183673452,-0.04068877551020423,sh.603026,2026-03-24,anomaly_no_decline,78.4,0.1850171339000095,0.09333333333333334,多元金融,0.009553532513693163,True,bear,sh.000300,4-5天
3,86.65,trailing_stop,0.01558837318331004,0.12470698546647915,-0.027191748710735975,sh.603026,2026-03-26,bullish_engulfing,85.32,0.1850171339000095,0.09333333333333334,多元金融,0.009553532513693163,True,bear,sh.000300,1-3天
12,98.65,trailing_stop,0.051145444858817384,0.15098561534363347,-0.19019712306872663,sh.603026,2026-03-27,anomaly_no_decline,93.85,0.1850171339000095,0.09333333333333334,多元金融,0.009553532513693163,True,bear,sh.000300,11天+
20,54.75997744,trailing_stop,0.04533333333333335,0.16152380952380957,-0.07999999999999992,sh.603031,2026-01-08,anomaly_no_decline,52.3851825,0.25496791371993144,0.11933413557962298,多元金融,0.009553532513693163,True,bull,sh.000300,11天+
15,54.75997744,trailing_stop,0.052147239263803664,0.16909509202453987,-0.07400306748466254,sh.603031,2026-01-15,bullish_engulfing,52.04592608,0.25496791371993144,0.11933413557962298,多元金融,0.009553532513693163,True,bull,sh.000300,11天+
14,54.75997744,trailing_stop,0.0014598540145985932,0.1127737226277373,-0.11861313868613128,sh.603031,2026-01-16,anomaly_no_decline,54.6801524,0.25496791371993144,0.11933413557962298,多元金融,0.009553532513693163,True,range,sh.000300,11天+
15,54.75997744,trailing_stop,0.052147239263803664,0.16909509202453987,-0.07400306748466254,sh.603031,2026-01-15,bullish_engulfing,52.04592608,0.17609935762031625,0.07904761904761907,多元金融,0.009553532513693163,True,bull,sh.000300,11天+
14,54.75997744,trailing_stop,0.0014598540145985932,0.1127737226277373,-0.11861313868613128,sh.603031,2026-01-16,anomaly_no_decline,54.6801524,0.17609935762031625,0.07904761904761907,多元金融,0.009553532513693163,True,range,sh.000300,11天+
7,54.75997744,trailing_stop,0.042553191489361764,0.15843465045592714,-0.08244680851063818,sh.603031,2026-01-27,bullish_engulfing,52.52487632,0.17609935762031625,0.07904761904761907,多元金融,0.009553532513693163,True,bear,sh.000300,6-10天
12,18.708199999999998,stop_loss,-0.09315559864275333,0.07367910809500726,-0.12990790111488124,sh.603038,2025-11-03,anomaly_no_decline,20.63,0.15315204622982193,0.06329735034347396,多元金融,0.009553532513693163,True,bull,sh.000300,11天+
8,18.708199999999998,stop_loss,-0.11503311258278158,0.04777672658467351,-0.1508987701040682,sh.603038,2025-11-07,bullish_engulfing,21.14,0.15315204622982193,0.06329735034347396,多元金融,0.009553532513693163,True,range,sh.000300,6-10天
7,18.708199999999998,stop_loss,-0.13267501159017164,0.02688919796012973,-0.16782568382012059,sh.603038,2025-11-10,anomaly_no_decline,21.57,0.15315204622982193,0.06329735034347396,多元金融,0.009553532513693163,True,range,sh.000300,6-10天
19,16.1602,stop_loss,-0.09212359550561804,0.025280898876404452,-0.10898876404494388,sh.603038,2026-02-02,big_bullish_reversal,17.8,0.15304818678501064,0.16166751398068138,多元金融,0.009553532513693163,True,bear,sh.000300,11天+
14,29.46,trailing_stop,0.11379962192816641,0.22911153119092623,-0.025330812854442275,sh.603045,2026-02-03,big_bullish_reversal,26.45,0.20297656713529033,0.11957270847691244,多元金融,0.009553532513693163,True,bear,sh.000300,11天+
4,37.37,final,0.1276403138201568,0.13971031985516,0.0,sh.603045,2026-04-15,bullish_engulfing,33.14,0.20246437713091137,0.0706982179374817,多元金融,0.009553532513693163,True,bull,sh.000300,4-5天
1,23.12,final,0.0017331022530330462,0.007365684575390022,0.0,sh.603048,2026-04-20,bullish_engulfing,23.08,0.1613553862094863,0.04787961696306433,多元金融,0.009553532513693163,True,bull,sh.000300,1-3天
13,68.66,trailing_stop,0.3550424314189855,0.47602131438721146,-0.11130846654825341,sh.603052,2026-01-16,anomaly_no_decline,50.67,0.3650688292755242,0.03925066904549521,多元金融,0.009553532513693163,True,range,sh.000300,11天+
10,68.66,trailing_stop,0.35024582104228114,0.4707964601769912,-0.016715830875122937,sh.603052,2026-01-21,anomaly_no_decline,50.85,0.3650688292755242,0.03925066904549521,多元金融,0.009553532513693163,True,range,sh.000300,6-10天
9,68.66,trailing_stop,0.2691312384473197,0.38243992606284666,-0.07486136783733834,sh.603052,2026-01-22,anomaly_no_decline,54.1,0.3650688292755242,0.03925066904549521,多元金融,0.009553532513693163,True,range,sh.000300,6-10天
5,68.66,trailing_stop,0.10617045271467691,0.20492991783470285,0.023844047043660332,sh.603052,2026-01-28,anomaly_no_decline,62.07,0.3650688292755242,0.03925066904549521,多元金融,0.009553532513693163,True,bear,sh.000300,4-5天
4,68.66,trailing_stop,0.031085748610902433,0.12314161285478303,-0.03138609400810938,sh.603052,2026-01-29,anomaly_no_decline,66.59,0.3650688292755242,0.03925066904549521,多元金融,0.009553532513693163,True,range,sh.000300,4-5天
5,27.85,trailing_stop,-0.01241134751773042,0.12836879432624118,-0.020921985815602832,sh.603057,2026-01-19,anomaly_no_decline,28.2,0.4176665473396375,0.10439189189189188,多元金融,0.009553532513693163,True,range,sh.000300,4-5天
20,32.6,time_exit,0.09801279892219603,0.15964971370831924,-0.1047490737622096,sh.603057,2026-01-23,anomaly_no_decline,29.69,0.4176665473396375,0.10439189189189188,多元金融,0.009553532513693163,True,range,sh.000300,11天+
20,33.17,time_exit,0.14458247066942723,0.2011732229123534,-0.0828157349896481,sh.603057,2026-01-27,anomaly_no_decline,28.98,0.4176665473396375,0.10439189189189188,多元金融,0.009553532513693163,True,bear,sh.000300,11天+
7,12.1618,stop_loss,-0.11486171761280936,0.008005822416302724,-0.12663755458515286,sh.603058,2026-03-05,bullish_engulfing,13.74,0.2315337418357264,0.08277900960827785,多元金融,0.009553532513693163,True,bear,sh.000300,6-10天
4,12.1618,stop_loss,-0.1037730287398674,0.014001473839351474,-0.11569638909358881,sh.603058,2026-03-10,bullish_engulfing,13.57,0.2315337418357264,0.08277900960827785,多元金融,0.009553532513693163,True,bear,sh.000300,4-5天
4,189.62662125,trailing_stop,-0.014781675017895518,0.1413027916964925,-0.015676449534717345,sh.603061,2026-01-27,anomaly_no_decline,192.471675,0.6933832844327723,0.0749778826304925,多元金融,0.009553532513693163,True,bear,sh.000300,4-5天
20,184.68049875,time_exit,-0.10487479131886476,0.06470784641068454,-0.1523205342237062,sh.603061,2026-01-28,anomaly_no_decline,206.3180625,0.6933832844327723,0.0749778826304925,多元金融,0.009553532513693163,True,bear,sh.000300,11天+
20,184.99738125,time_exit,-0.11571009911422843,0.050018110573281954,-0.1640159373044882,sh.603061,2026-01-29,anomaly_no_decline,209.20444875,0.6933832844327723,0.0749778826304925,多元金融,0.009553532513693163,True,range,sh.000300,11天+
20,169.40896665,stop_loss,-0.12315053840119809,0.07601797047707336,-0.12907366469371745,sh.603061,2026-02-03,anomaly_no_decline,193.2018825,0.6933832844327723,0.0749778826304925,多元金融,0.009553532513693163,True,bear,sh.000300,11天+
19,169.40896665,stop_loss,-0.13784462207264064,0.05798625718693028,-0.1436684896928902,sh.603061,2026-02-04,anomaly_no_decline,196.494705,0.6933832844327723,0.0749778826304925,多元金融,0.009553532513693163,True,bear,sh.000300,11天+
10,172.548170025,stop_loss,-0.06429750831185325,0.062460308565878433,-0.08752661660876375,sh.603061,2026-02-25,bullish_engulfing,184.40494875,0.1859298544579786,0.15838519542954996,多元金融,0.009553532513693163,True,bull,sh.000300,6-10天
9,172.548170025,stop_loss,-0.09181218274111681,0.03121827411167504,-0.11435823060188538,sh.603061,2026-02-26,anomaly_no_decline,189.991725,0.1859298544579786,0.15838519542954996,多元金融,0.009553532513693163,True,bull,sh.000300,6-10天
8,247.35,final,0.13923374198939575,0.1645193423270622,0.0,sh.603061,2026-04-09,anomaly_no_decline,217.1196225,0.24151012039845465,0.08434327466891482,多元金融,0.009553532513693163,True,bull,sh.000300,6-10天
3,247.35,final,0.005569558500691131,0.02402634360517114,0.0,sh.603061,2026-04-16,bullish_engulfing,245.98,0.24151012039845465,0.08434327466891482,多元金融,0.009553532513693163,True,bull,sh.000300,1-3天
3,247.35,final,0.005569558500691131,0.02402634360517114,0.0,sh.603061,2026-04-16,bullish_engulfing,245.98,0.18716159590807147,0.05133574465384856,多元金融,0.009553532513693163,True,bull,sh.000300,1-3天
0,247.35,final,0.0,0.0,0.0,sh.603061,2026-04-21,bullish_engulfing,247.35,0.18716159590807147,0.05133574465384856,多元金融,0.009553532513693163,True,bull,sh.000300,
19,50.79,final,0.06366492146596857,0.08418848167539274,0.0,sh.603062,2026-03-24,anomaly_no_decline,47.75,0.15446181044286234,0.1970044052863436,多元金融,0.009553532513693163,True,bear,sh.000300,11天+
13,50.79,final,0.07378435517970407,0.09450317124735742,0.0,sh.603062,2026-04-01,anomaly_no_decline,47.3,0.15446181044286234,0.1970044052863436,多元金融,0.009553532513693163,True,bear,sh.000300,11天+
10,50.79,final,0.06077694235588965,0.08124477861319968,0.0,sh.603062,2026-04-07,bullish_engulfing,47.88,0.15446181044286234,0.1970044052863436,多元金融,0.009553532513693163,True,bear,sh.000300,6-10天
8,41.7,trailing_stop,0.11200000000000007,0.21333333333333335,-0.0573333333333333,sh.603067,2026-02-12,bullish_engulfing,37.5,0.22606759928616382,0.17401158398388325,多元金融,0.009553532513693163,True,bull,sh.000300,6-10天
0,37.3,final,0.0,0.0,0.0,sh.603067,2026-04-21,anomaly_no_decline,37.3,0.22070043358960545,0.12490382149269054,多元金融,0.009553532513693163,True,bull,sh.000300,
15,24.695999999999998,stop_loss,-0.1425000000000001,0.07118055555555558,-0.1642361111111111,sh.603069,2025-11-03,anomaly_no_decline,28.8,0.2812400506279584,0.1207257501744592,多元金融,0.009553532513693163,True,bull,sh.000300,11天+
11,24.695999999999998,stop_loss,-0.10196363636363644,0.1,-0.12472727272727271,sh.603069,2025-11-07,anomaly_no_decline,27.5,0.2812400506279584,0.1207257501744592,多元金融,0.009553532513693163,True,range,sh.000300,11天+
10,24.695999999999998,stop_loss,-0.15337675694206387,0.009256085018854972,-0.17483716146726092,sh.603069,2025-11-10,anomaly_no_decline,29.17,0.2812400506279584,0.1207257501744592,多元金融,0.009553532513693163,True,range,sh.000300,6-10天
1,14.504,stop_loss,-0.0052126200274348776,0.02880658436213991,-0.005486968449931418,sh.603070,2026-03-24,anomaly_no_decline,14.58,0.15324275665458909,0.12529550827423172,多元金融,0.009553532513693163,True,bear,sh.000300,1-3天
1,14.504,stop_loss,-0.043271767810026424,0.0,-0.05013192612137202,sh.603070,2026-03-27,bullish_engulfing,15.16,0.15324275665458909,0.12529550827423172,多元金融,0.009553532513693163,True,bear,sh.000300,1-3天
14,2.81,trailing_stop,0.15637860082304522,0.27572016460905346,-0.0329218106995885,sh.603077,2026-02-03,anomaly_no_decline,2.43,0.19649146772746073,0.13754646840148704,多元金融,0.009553532513693163,True,bear,sh.000300,11天+
19,3.03,final,0.10989010989010982,0.20512820512820515,0.0,sh.603077,2026-03-24,bullish_engulfing,2.73,0.22077921866975547,0.09863945578231294,多元金融,0.009553532513693163,True,bear,sh.000300,11天+
16,3.03,final,0.05944055944055942,0.15034965034965042,0.0,sh.603077,2026-03-27,bullish_engulfing,2.86,0.22077921866975547,0.09863945578231294,多元金融,0.009553532513693163,True,bear,sh.000300,11天+
15,3.03,final,0.030612244897959134,0.11904761904761908,0.0,sh.603077,2026-03-30,anomaly_no_decline,2.94,0.22077921866975547,0.09863945578231294,多元金融,0.009553532513693163,True,bear,sh.000300,11天+
18,130.03,trailing_stop,0.1019491525423729,0.22627118644067787,-0.10737288135593222,sh.603083,2025-12-08,anomaly_no_decline,118.0,0.159439572002263,0.060286907572180866,多元金融,0.009553532513693163,True,bull,sh.000300,11天+
17,130.03,trailing_stop,0.08214047936085224,0.20422769640479355,-0.12341877496671104,sh.603083,2025-12-09,anomaly_no_decline,120.16,0.159439572002263,0.060286907572180866,多元金融,0.009553532513693163,True,bull,sh.000300,11天+
14,130.03,trailing_stop,0.08902847571189275,0.21189279731993285,-0.11783919597989956,sh.603083,2025-12-12,bullish_engulfing,119.4,0.159439572002263,0.060286907572180866,多元金融,0.009553532513693163,True,bull,sh.000300,11天+
11,130.03,trailing_stop,0.1507079646017699,0.2805309734513273,-0.023716814159292096,sh.603083,2025-12-17,anomaly_no_decline,113.0,0.159439572002263,0.060286907572180866,多元金融,0.009553532513693163,True,range,sh.000300,11天+
2,113.6702,stop_loss,-0.12426656394453017,0.0,-0.1871340523882897,sh.603083,2026-01-16,anomaly_no_decline,129.8,0.15537239418742077,0.10161877468825047,多元金融,0.009553532513693163,True,range,sh.000300,1-3天
1,113.6702,stop_loss,0.006554502789338415,0.012042858407863273,-0.014610820862481232,sh.603083,2026-01-21,anomaly_no_decline,112.93,0.15537239418742077,0.10161877468825047,多元金融,0.009553532513693163,True,range,sh.000300,1-3天
7,11.466,stop_loss,-0.13918918918918927,0.02252252252252244,-0.14264264264264268,sh.603088,2026-03-18,anomaly_no_decline,13.32,0.16684765615468056,0.14159941305942783,多元金融,0.009553532513693163,True,bear,sh.000300,6-10天
16,89.8,trailing_stop,0.5097511768661735,0.664593140551446,-0.09213180901143236,sh.603090,2025-12-30,bullish_engulfing,59.48,0.195370799492655,0.03880704275961187,多元金融,0.009553532513693163,True,bull,sh.000300,11天+
14,89.8,trailing_stop,0.5876944837340876,0.7505304101838756,-0.0452616690240453,sh.603090,2026-01-05,anomaly_no_decline,56.56,0.195370799492655,0.03880704275961187,多元金融,0.009553532513693163,True,bull,sh.000300,11天+
12,89.8,trailing_stop,0.5316390926147022,0.6887259082381034,-0.03462391267269318,sh.603090,2026-01-07,bullish_engulfing,58.63,0.195370799492655,0.03880704275961187,多元金融,0.009553532513693163,True,bull,sh.000300,11天+
3,70.85,final,0.012287469638519781,0.09015573653379058,0.0,sh.603090,2026-04-16,anomaly_no_decline,69.99,0.2247764620891688,0.07514210453348125,多元金融,0.009553532513693163,True,bull,sh.000300,1-3天
8,73.05,trailing_stop,0.047912781523454365,0.14617701907904193,-0.045474107014775327,sh.603092,2025-12-01,bullish_engulfing,69.71,0.19246143953954165,0.11704530357380102,多元金融,0.009553532513693163,True,bear,sh.000300,6-10天
15,65.1308,stop_loss,-0.11746883468834694,0.0826558265582657,-0.12750677506775063,sh.603092,2025-12-03,bullish_engulfing,73.8,0.19246143953954165,0.11704530357380102,多元金融,0.009553532513693163,True,bear,sh.000300,11天+
12,65.1308,stop_loss,-0.10411554332874841,0.0990371389270977,-0.11430536451169192,sh.603092,2025-12-08,anomaly_no_decline,72.7,0.19246143953954165,0.11704530357380102,多元金融,0.009553532513693163,True,bull,sh.000300,11天+
8,18.914,stop_loss,-0.07736585365853652,0.04585365853658543,-0.08048780487804871,sh.603093,2026-03-23,anomaly_no_decline,20.5,0.22949563164369624,0.1349170775437023,多元金融,0.009553532513693163,True,bear,sh.000300,6-10天
1,18.914,stop_loss,-0.049547738693467194,0.004522613065326626,-0.05276381909547725,sh.603093,2026-04-01,anomaly_no_decline,19.9,0.22949563164369624,0.1349170775437023,多元金融,0.009553532513693163,True,bear,sh.000300,1-3天
10,20.05,trailing_stop,0.006021073758153588,0.10135474159558452,-0.0010035122930255682,sh.603095,2026-02-03,bullish_engulfing,19.93,0.21083522295398027,0.16203703703703703,多元金融,0.009553532513693163,True,bear,sh.000300,6-10天
20,19.88,time_exit,-0.034482758620689696,0.08547838756678007,-0.0738222438076736,sh.603095,2026-02-04,anomaly_no_decline,20.59,0.21083522295398027,0.16203703703703703,多元金融,0.009553532513693163,True,bear,sh.000300,11天+
20,17.738,stop_loss,-0.16918032786885254,0.046838407494145196,-0.18220140515222483,sh.603095,2026-02-11,bullish_engulfing,21.35,0.21083522295398027,0.16203703703703703,多元金融,0.009553532513693163,True,bull,sh.000300,11天+
8,26.27,trailing_stop,0.013112225221750862,0.11068260701889707,-0.002313922097955986,sh.603097,2025-11-24,anomaly_no_decline,25.93,0.15421524648966645,0.05696435134141862,多元金融,0.009553532513693163,True,bear,sh.000300,6-10天
20,27.65,time_exit,0.00875592849325058,0.050711419190076636,-0.06968259759211967,sh.603097,2025-11-25,anomaly_no_decline,27.41,0.15421524648966645,0.05696435134141862,多元金融,0.009553532513693163,True,bear,sh.000300,11天+
9,34.18,trailing_stop,0.12286465177398155,0.2220762155059133,-0.028909329829172225,sh.603097,2026-01-13,bullish_engulfing,30.44,0.15823631122057336,0.07922419460881,多元金融,0.009553532513693163,True,bull,sh.000300,6-10天
7,34.18,trailing_stop,0.09376,0.1904000000000001,-0.030399999999999976,sh.603097,2026-01-15,bullish_engulfing,31.25,0.15823631122057336,0.07922419460881,多元金融,0.009553532513693163,True,bull,sh.000300,6-10天
9,34.83,trailing_stop,-0.0062767475035663016,0.10927246790299588,-0.026818830242510635,sh.603097,2026-02-02,bullish_engulfing,35.05,0.1613193450022823,0.08635097493036216,多元金融,0.009553532513693163,True,bear,sh.000300,6-10天
20,41.09,time_exit,0.08388288050646286,0.12397784225797952,-0.1002374043787918,sh.603097,2026-02-03,bullish_engulfing,37.91,0.1613193450022823,0.08635097493036216,多元金融,0.009553532513693163,True,bear,sh.000300,11天+
20,46.94,time_exit,-0.11266540642722118,0.027977315689981172,-0.13799621928166347,sh.603099,2025-11-17,bullish_engulfing,52.9,0.16212538133917298,0.10562837316885126,多元金融,0.009553532513693163,True,bear,sh.000300,11天+
20,49.09,time_exit,-0.0863577144984179,0.0,-0.15131211613623666,sh.603099,2025-11-19,bullish_engulfing,53.73,0.16212538133917298,0.10562837316885126,多元金融,0.009553532513693163,True,bear,sh.000300,11天+
10,28.78,trailing_stop,0.5052301255230125,0.7756276150627616,-0.010983263598326404,sh.603103,2026-01-21,anomaly_no_decline,19.12,0.19827171783452635,0.0335284725918041,多元金融,0.009553532513693163,True,range,sh.000300,6-10天
7,28.78,trailing_stop,0.441161742613921,0.7000500751126693,-0.02704056084126185,sh.603103,2026-01-26,bullish_engulfing,19.97,0.19827171783452635,0.0335284725918041,多元金融,0.009553532513693163,True,bear,sh.000300,6-10天
